INTERSECTION_ID,X_2263,Y_2263,BOROUGH,LocationDescription,HAS_SIGNAL,HAS_CRASH,CRASH_COUNT_50FT,COMPLAINT_COUNT_50FT,Signalized,Stop_Controlled,Uncontrolled
UNKNOWN @ NY 236 / CR 94,1054449.610773804,973436.9475457586,UNKNOWN,Rte 236 @ CR 94 (Guiderboard Rd),1,0,0,0,1,0,0
UNKNOWN @ NY 050 / I 087,1050785.986144823,1068118.844105667,UNKNOWN,Rte 50 @ I-Rte 87 EXIT 15 NB Ramp,1,0,0,0,1,0,0
UNKNOWN @ US 009 / Old Post Rd,1039808.3875212772,1042329.8948716138,UNKNOWN,Rte 9 @ OLD POST RD & CHERRY CHOKE RD,1,0,0,0,1,0,0
UNKNOWN @ NY 032 / Dean,1094172.0381429603,1149459.6199569826,UNKNOWN,Rte 32 @ DEAN & FEEDER,1,0,0,0,1,0,0
UNKNOWN @ NY 022 / River Rd,1155744.3023762552,995066.3014084935,UNKNOWN,Rte 22 @ RIVER RD,1,0,0,0,1,0,0
UNKNOWN @ Saw Mill River Pkwy / N/A OR None,1037120.5634856904,340253.476904554,UNKNOWN,"SMRP S/B, RM 987D 8701 2064 MM 11.6 CANTINA",1,0,0,0,0,0,1
UNKNOWN @ NY 017 / N/A OR None,941702.0562285024,402607.7358703259,UNKNOWN,Rte 17 EB @ RM 17 8310 1236 right shoulder at MM 378.9 approx. 1 mile from Exit 130A Ramp,1,0,0,0,1,0,0
UNKNOWN @ Taconic State Pkwy / N/A OR None,1014063.0257185996,556527.9675871638,UNKNOWN,TSP NB at @ 987G 8402 1094 MM 30.0 it's directly across from PVMS # 38,1,0,0,0,0,0,1
UNKNOWN @ NY 030 / NY 017,677033.5737973071,666542.7567612246,UNKNOWN,County Hwy 17 @ Exit 90 Ramp B (Temporary E. Branch Delaware River),1,0,0,0,1,0,0
UNKNOWN @ Palmer Ave / Joyce Rd,1045908.7095255404,274096.4367857005,UNKNOWN,PALMER AVE EXT (RT 982J) @ JOYCE RD (SHOPRITE),1,0,0,0,1,0,0
UNKNOWN @ Saw Mill River Pkwy SB / N/A OR None,1059330.9917230178,384080.6027791952,UNKNOWN,SAW MILL RIVER PKWY/SB RAMP @ KISCO AVE,1,0,0,0,0,0,1
MANHATTAN @ Unknown Location,987457.0,202780.0,MANHATTAN,,0,0,0,8,0,0,1
UNKNOWN @ NY 017C EB / N/A OR None,448783.761943095,716144.6641218,UNKNOWN,NY 17C EB @ GE CROSSWALK,1,0,0,0,1,0,0
UNKNOWN @ NY 026 SB / N/A OR None,429632.7097774491,702437.1160360371,UNKNOWN,NY 26 SB @ NYSDOT YARD,1,0,0,0,1,0,0
UNKNOWN @ NY 017 EB / N/A OR None,452259.4893665711,717433.8951946989,UNKNOWN,NY 17 @ EXIT 71 EAST VMS (RM 17 9107 1087),1,0,0,0,1,0,0
UNKNOWN @ NY 017 EB / N/A OR None,444841.17544616986,717168.3269525007,UNKNOWN,NY 17 @ EXIT 70 EAST VMS (RM 17 9107 1073),1,0,0,0,1,0,0
UNKNOWN @ NY 030 / NY 145,893086.6905396078,886771.5604116783,UNKNOWN,NY 30 @ NY 145,1,0,0,0,1,0,0
UNKNOWN @ NY 042 / NY 017,799486.030291519,546578.1902138125,UNKNOWN,NY 042 @ NY 017 EXIT 105B OFF RAMP,1,0,0,0,1,0,0
UNKNOWN @ NY 434 / NY 962J,401003.5553472683,698859.1581550811,UNKNOWN,NY 434 @ NY 962J,1,0,0,0,1,0,0
UNKNOWN @ NY 038 / NY 096,368396.54342229775,722349.582692731,UNKNOWN,NY 38 @ NY 96,1,0,0,0,1,0,0
UNKNOWN @ US 011 / NY 026,452865.5459510113,793462.2532792587,UNKNOWN,US 011 @ NY 026,1,0,0,0,1,0,0
UNKNOWN @ NY 434 / NY 960J,378455.5409253638,708172.0430230612,UNKNOWN,NY 434 @ NY 960J/HIAWATHA BRIDGE,1,0,0,0,1,0,0
UNKNOWN @ US 020 / NY 028,716098.3428937987,982646.3292411676,UNKNOWN,US 20 & NY 28 @ CR 25A (SCHUYLER LAKE RD.),1,0,0,0,1,0,0
UNKNOWN @ NY 434 / Bunn Hill Rd,448011.68995362375,708968.8021840454,UNKNOWN,NY 434 @ BUNN HILL RD.,1,0,0,0,1,0,0
UNKNOWN @ NY 012A / Kattelville Rd,476216.7047220469,734495.0755087992,UNKNOWN,NY 12A @ CR 153 (KATTELVILLE RD.),1,0,0,0,1,0,0
UNKNOWN @ NY 125 / Myrtle Blvd,1052101.3510817138,282001.0299405539,UNKNOWN,RT 125 @ MYRTLE BLVD & COOPER LANE,1,0,0,0,1,0,0
UNKNOWN @ NY 119 / Bronx River Pkwy,1046210.0707489464,315220.5516679647,UNKNOWN,RT 119 MAIN ST @ BRONX RIVER PKWY EXIT RAMP & PRIVATE RD,1,0,0,0,1,0,0
UNKNOWN @ NY 120 / Anderson Hill Rd,1063106.7718986345,317123.5341721944,UNKNOWN,RT 120 (PURCHASE ST) @ ANDERSON HILL RD,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,959492.0,175029.0,STATEN ISLAND,,0,0,0,0,0,0,1
UNKNOWN @ NY 007 / CR 001,848393.6418975929,909622.4728064436,UNKNOWN,NY 7 @ CR 1 & CR 4,1,0,0,0,1,0,0
UNKNOWN @ NY 145 / Wells Ave,894629.4113022205,885873.4923827293,UNKNOWN,NY 145 @ WELLS AVE. & CLAUVERIE ST.,1,0,0,0,1,0,0
UNKNOWN @ NY 010 / NY 145,852815.3047807282,916347.598408664,UNKNOWN,NY 10 @ NY 145,1,0,0,0,1,0,0
UNKNOWN @ CR 052 / Barlow Rd,485817.9700155267,710654.7394515239,UNKNOWN,CR 52 (COLESVILLE RD) @ BARLOW RD & INDUSTRIAL PARK,1,0,0,0,1,0,0
UNKNOWN @ NY 037 / Malby Ave,756429.6457864858,1736891.16169869,UNKNOWN,RTE 37 @ MALBY AVE.,1,0,0,0,1,0,0
UNKNOWN @ NY 017 EB / N/A OR None,422048.017909525,704403.9537461437,UNKNOWN,NY 17 @ EXIT 67 EAST VMS (RM 17 9107 1022),1,0,0,0,1,0,0
UNKNOWN @ NY 028 / N/A OR None,729303.4241313722,800494.5722241101,UNKNOWN,NY 28 @ 28-9302-1390 (SOLAR POWERED BEACON),1,0,0,0,1,0,0
UNKNOWN @ NY 026 SB / N/A OR None,422274.4686470522,715646.9033484434,UNKNOWN,NY 26 SB @ ANNE MAC GUINESS ELEMENTARY SCHOOL,1,0,0,0,1,0,0
UNKNOWN @ NY 017C WB / N/A OR None,427927.1282823729,710275.5279124421,UNKNOWN,NY 17C WB @ U.E. School RRFB,1,0,0,0,1,0,0
UNKNOWN @ NY 080 NB / N/A OR None,734670.5356291919,929485.6180674104,UNKNOWN,NY 80 NB @ FARMER'S MUSEUM,1,0,0,0,1,0,0
UNKNOWN @ Susquehanna St / Exchange St,466077.05301465554,708581.8714274699,UNKNOWN,SUSQUEHANNA ST. @ EXCHANGE ST.,1,0,0,0,1,0,0
UNKNOWN @ Main St / River St,697000.695432285,833363.9184386369,UNKNOWN,MAIN ST. @ RIVER ST. & NEAHWA PL.,1,0,0,0,1,0,0
UNKNOWN @ NY 028 / Johnston Rd,726012.2700857704,929075.6329370833,UNKNOWN,NY 28 NB NEAR JOHNSTON'S RD. & DAY RD.,1,0,0,0,1,0,0
UNKNOWN @ NY 007 WB / N/A OR None,725179.1476873517,848829.7267533531,UNKNOWN,NY 7 WB (COOPERSTOWN JUNCTION),1,0,0,0,1,0,0
UNKNOWN @ NY 007 / CR 047,710944.7612642001,838412.7849151199,UNKNOWN,NY 7 @ CR 47,1,0,0,0,1,0,0
UNKNOWN @ NY 007 / Wal-Mart Driveway,861119.7909609834,916472.5263634414,UNKNOWN,NY 7 @ WALMART PLAZA,1,0,0,0,1,0,0
BROOKLYN @ Unknown Location,999935.0,149829.0,BROOKLYN,,0,0,0,40,0,0,1
UNKNOWN @ US 006 / Brewster Rd,1077370.3901730569,454076.87491635577,UNKNOWN,US RT 6 @ OLD RT 6 (BREWSTER ROAD),1,0,0,0,1,0,0
UNKNOWN @ NY 311 / NY 292,1089394.6598278857,490501.5547443564,UNKNOWN,RT 311 @ RT 292,1,0,0,0,1,0,0
UNKNOWN @ NY 022 / NY 164,1099194.698255014,476449.4969270636,UNKNOWN,RT 22 @ RT 164,1,0,0,0,1,0,0
UNKNOWN @ NY 009D / NY 403,999656.7029316244,440633.429160426,UNKNOWN,RT 9D @ RT 403,1,0,0,0,1,0,0
UNKNOWN @ NY 052 / NY 301,1072302.0309658188,459086.8136293256,UNKNOWN,RT 52 @ RT 301,1,0,0,0,1,0,0
UNKNOWN @ NY 080 EB / N/A OR None,706448.9648119144,935417.024993462,UNKNOWN,NY 80 EB (APPROACHING NY 28) (HILL SIGN) RM 80 9404 1194+,1,0,0,0,1,0,0
UNKNOWN @ NY 052 / LIBERTY SHOPPING PLAZA,787889.1205251099,590131.5990052457,UNKNOWN,NY 52 @ LIBERTY SHOPPING PLAZA,1,0,0,0,1,0,0
UNKNOWN @ NY 017B / NY 052,718761.5671321526,562921.2561566591,UNKNOWN,NY 17B & NY 52 & CR 113 @ CR 114 & NY 17B (FOSTERDALE),1,0,0,0,1,0,0
UNKNOWN @ NY 097 / CR 133,696069.4843604255,584908.6984897405,UNKNOWN,NY 97 @ CR 133 (HOSPITAL RD.),1,0,0,0,1,0,0
UNKNOWN @ NY 042 / NY 052,819791.1961699793,580166.4044326147,UNKNOWN,NY 42 @ NY 52 (SOUTH SIDE),1,0,0,0,1,0,0
UNKNOWN @ NY 042 / CR 052,819090.822551103,570359.1674710975,UNKNOWN,NY 42 @ CR 52 & CR 53 (OLD FALLS),1,0,0,0,1,0,0
UNKNOWN @ NY 042 / NY 042,797772.5487581494,542576.6231504082,UNKNOWN,NY 42 & CR 173 (E. BROADWAY) @ NY 42,1,0,0,0,1,0,0
UNKNOWN @ NY 363 / Exchange St,466243.4219707675,708100.6696422338,UNKNOWN,NY 363 @ EXCHANGE ST.,1,0,0,0,1,0,0
UNKNOWN @ US 011 / Broad Ave,471720.559527246,711520.4850871237,UNKNOWN,US 11 @ BROAD AVE.,1,0,0,0,1,0,0
UNKNOWN @ NY 369 / NY 007,486489.76828838914,733433.201396576,UNKNOWN,NY 369 @ I88 EB EXIT 3,1,0,0,0,1,0,0
UNKNOWN @ NY 017C / S. Page Ave,421827.7514986256,708853.3555209839,UNKNOWN,NY 17C & S. PAGE AVE.,1,0,0,0,1,0,0
BRONX @ Unknown Location,1028198.0,268238.0,BRONX,,0,0,0,1,0,0,1
UNKNOWN @ NY 017 / N/A OR None,944328.896899549,413778.2368442385,UNKNOWN,RT 17 RAMAPO AVE @ RT 17M AVERILL AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 032 / N/A OR None,976563.2046471324,494013.2344359194,UNKNOWN,RT 32 @ MID VALLEY MALL,1,0,0,0,1,0,0
UNKNOWN @ NY 017 / N/A OR None,947067.4250855088,418437.6490860749,UNKNOWN,RT 17 @ COMMERCE CENTER DRIVE/LOCEY LANE,1,0,0,0,1,0,0
UNKNOWN @ NY 207 / Weather Oak Rd,959649.0933477008,480868.193226262,UNKNOWN,RT 207 @ WEATHER OAK ROAD,1,0,0,0,1,0,0
UNKNOWN @ NY 037 / Jenkins Rd,491808.46684515977,1434557.0990035173,UNKNOWN,RTE 37 @ JENKINS RD,1,0,0,0,1,0,0
UNKNOWN @ NY 037 / Grove St,754380.5974040511,1735813.167669363,UNKNOWN,RTE 37 (ST REGIS BLVD) @ GROVE ST.,1,0,0,0,1,0,0
UNKNOWN @ NY 058 / CR 006,567910.4670621629,1592132.007725573,UNKNOWN,RTE 58 @ CR 6 (EDWARDSVILLE),1,0,0,0,1,0,0
UNKNOWN @ NY 420 / Laurel Ave,752673.8648941488,1737711.3110662946,UNKNOWN,RTE 420 (MAIN ST) @ LAUREL AVE & BRIDGE AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 068 / Washington St,594964.6726452877,1656018.7500421526,UNKNOWN,RTE 68 (STATE ST ART) @ WASHINGTON ST & WB LEG EAST-WEST ART,1,0,0,0,1,0,0
UNKNOWN @ US 011 / N & S Gordon St,600276.6008819424,1523570.681574463,UNKNOWN,RTE 11 (MAIN ST) @ NO AND SO GORDON ST (MASTER LOCATION FOR RTE 11),1,0,0,0,1,0,0
UNKNOWN @ US 011 / Fuller Rd,470594.6206733541,732251.5948149415,UNKNOWN,US 11 @ FULLER RD. & NORTHERLY WEIS PLAZA DRIVEWAY,1,0,0,0,1,0,0
UNKNOWN @ US 011 / Smith Hill Rd,468387.4636098231,727001.4071734548,UNKNOWN,US 11 @ SMITH HILL RD. & CAR WASH DRIVEWAY,1,0,0,0,1,0,0
UNKNOWN @ NY 017C / Glendale Dr,416781.6916095168,708224.7989554293,UNKNOWN,NY 17C @ CR 50 (GLENDALE DR),1,0,0,0,1,0,0
UNKNOWN @ US 011 / Colesville Rd,485427.7775621975,709523.231406993,UNKNOWN,US 11 @ COLESVILLE RD.,1,0,0,0,1,0,0
UNKNOWN @ NY 056 / Plumb Brook County Rd,728963.0925452281,1693400.858555299,UNKNOWN,RTE 56 @ PLUMB BROOK COUNTY RD,1,0,0,0,1,0,0
UNKNOWN @ NY 312 / International Blvd,1087399.334160692,459737.2496863649,UNKNOWN,RT 312 @ INTERNATIONAL BOULEVARD,1,0,0,0,1,0,0
BRONX @ Unknown Location,1022032.0,258607.0,BRONX,,0,0,0,34,0,0,1
QUEENS @ Unknown Location,1032441.0,211128.0,QUEENS,,0,0,0,10,0,0,1
UNKNOWN @ NY 032 / Chestnut Ln,974827.2575389463,496017.3222451819,UNKNOWN,RT 32 @ CHESTNUT LANE,1,0,0,0,1,0,0
UNKNOWN @ NY 306 / Grandview Ave,964684.6423140342,357734.972992491,UNKNOWN,RT 306 @ GRANDVIEW AVE (CR 80),1,0,0,0,1,0,0
UNKNOWN @ NY 306 / Willow Tree Rd,964934.0582130704,361105.3794915259,UNKNOWN,RT 306 @ WILLOW TREE ROAD,1,0,0,0,1,0,0
UNKNOWN @ NY 017A / Hatfield Rd,891934.7743654546,446793.96799767663,UNKNOWN,RT 17A @ HATFIELD & RT 17 EB RAMP,1,0,0,0,1,0,0
UNKNOWN @ NY 306 / Lime Kiln Rd,965030.2756196758,362281.35719151737,UNKNOWN,RT 306 @ LIME KILN RD (CR 84),1,0,0,0,1,0,0
UNKNOWN @ US 006 / NY 312,1082591.62888554,455309.4334252099,UNKNOWN,RT 6 @ RT 312,1,0,0,0,1,0,0
UNKNOWN @ NY 009D / NY 301,996673.3319448784,456672.34602303145,UNKNOWN,RT 9D CHESTNUT ST @ RT 301 & MAIN ST,1,0,0,0,1,0,0
UNKNOWN @ NY 312 / N/A OR None,1088437.475375604,461798.4589256436,UNKNOWN,RT 312 WEST OF METRO NORTH-HARLEM RR CROSSING,1,0,0,0,1,0,0
UNKNOWN @ US 006 / Stoneleigh Ave,1075368.4880344116,454236.53002033016,UNKNOWN,RT 6 @ STONELEIGH AVE/PUTNAM PLAZA SHOPPING CENTER,1,0,0,0,1,0,0
UNKNOWN @ NY 006 / N/A OR None,1014063.0257185996,556527.9675871638,UNKNOWN,RTE 6 @ MAHOPAC FIRE DEPT,1,0,0,0,1,0,0
UNKNOWN @ US 006 / Starr Ridge Rd,1095397.026161289,447092.6709377082,UNKNOWN,RT 6/22/202 @ STARR RIDGE RD @ NB RT 22,1,0,0,0,1,0,0
UNKNOWN @ US 006 / NY 006N,1057259.2268710395,439429.0777091641,UNKNOWN,RT 6 @ RT 6N,1,0,0,0,1,0,0
UNKNOWN @ NY 303 / Executive Blvd,1000659.1820782558,350523.6646693523,UNKNOWN,RT 303 @ EXECUTIVE BLVD,1,0,0,0,1,0,0
UNKNOWN @ NY 304 / Leona Ave,986566.7574949724,350636.4683897149,UNKNOWN,RT 304 @ LEONA AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 100 / Balint Dr,1027956.4261858744,288558.3602833242,UNKNOWN,RT 100 @ BALINT DR,1,0,0,0,1,0,0
UNKNOWN @ US 009W / N/A OR None,978431.5587515996,482277.0184327519,UNKNOWN,RT 9W @ OLD MILL ST VIADUCT EAST & WEST JOHN ST,1,0,0,0,1,0,0
UNKNOWN @ NY 129 / Old Post Rd,1016577.322868752,379555.5510698768,UNKNOWN,RT 129 (MAPLE ST) @ OLD POST RD & SO OLD POST RD,1,0,0,0,1,0,0
UNKNOWN @ US 044 / Burnett Blvd,1014681.5487281204,557593.2147428145,UNKNOWN,RT 44 @ BURNETT BLVD,1,0,0,0,1,0,0
UNKNOWN @ US 006 / N/A OR None,843014.8860233291,444733.50585382665,UNKNOWN,RT 6 MINISINK VALLEY CENTRAL SCHOOL,1,0,0,0,1,0,0
UNKNOWN @ NY 017K / N/A OR None,933140.6062545024,495051.9126797034,UNKNOWN,RT 17K @ BEREA SCHOOL,1,0,0,0,1,0,0
UNKNOWN @ NY 045 / N/A OR None,974911.2084317312,361253.87053459376,UNKNOWN,RT 45 @ SUMMIT PARK SCHOOL,1,0,0,0,1,0,0
UNKNOWN @ NY 059 / Campbell Rd,948137.3231651732,344629.2536255534,UNKNOWN,RT 59 @ CAMPBELL RD & HEMION RD,1,0,0,0,1,0,0
UNKNOWN @ NY 059 / Mountainview Ave,1001866.2993715015,337991.2766279057,UNKNOWN,"RT 59 @ MTN VIEW, WALDRON & THRUWAY EXIT NYACK",1,0,0,0,1,0,0
UNKNOWN @ NY 059 / Dutch Ln,973163.0263442209,343105.1607173751,UNKNOWN,RT 59 @ DUTCH LANE & CENTRAL AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 304 / N/A OR None,985861.727444413,345802.2000582508,UNKNOWN,RT 304 @ MONTERAY GARDENS,1,0,0,0,1,0,0
UNKNOWN @ NY 059 / N/A OR None,999488.890060398,337393.5714172958,UNKNOWN,RT 59 EAST OF HUB SHOPPING PLAZA ENTRANCE,1,0,0,0,1,0,0
UNKNOWN @ NY 017K / N/A OR None,953908.0457922624,493438.5579306102,UNKNOWN,RT 17K @ I84 WB RAMP,1,0,0,0,1,0,0
UNKNOWN @ NY 017K / NY 208,929252.6953348516,495173.0038043385,UNKNOWN,RT 17K @ RT 208,1,0,0,0,1,0,0
UNKNOWN @ NY 208 / N/A OR None,927558.0146846612,489330.7455000611,UNKNOWN,RT 208 @ I-84 EB RAMPS & NEELEYTOWN RD,1,0,0,0,1,0,0
UNKNOWN @ NY 059 / Smith St,984360.7551756512,337378.12370468525,UNKNOWN,RT 59 @ SMITH ST,1,0,0,0,1,0,0
UNKNOWN @ US 009W / Filors Ln,987990.2027251368,383047.54829957365,UNKNOWN,RT 9W @ FILORS LANE & PLAZA,1,0,0,0,1,0,0
UNKNOWN @ US 006 / CR 050,874039.4905322845,451924.2606500853,UNKNOWN,RT 6/17M AT CR12 & CR50,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1027736.0,197705.0,QUEENS,,0,0,0,5,0,0,1
UNKNOWN @ NY 208 / N/A OR None,927561.5775318922,489331.5752136823,UNKNOWN,RTE 208 @ NEELYTOWN RD. (CR99),1,0,0,0,1,0,0
UNKNOWN @ NY 032 / North St,995088.8417683158,697432.942097217,UNKNOWN,RT 32 @ NORTH STREET/PRICE CHOPPER,1,0,0,0,1,0,0
UNKNOWN @ US 044 / NY 208,948031.9277119325,549534.1727186773,UNKNOWN,RT 44 @ RT 208 / IRELAND CORS,1,0,0,0,1,0,0
UNKNOWN @ NY 052 / Roethel Dr,1028380.829359323,500170.305069117,UNKNOWN,RT 52 @ IBM WEST GATE & ROETHAL (BAGGED 2012),1,0,0,0,1,0,0
UNKNOWN @ NY 082 / N/A OR None,1034063.5290906576,513519.3327565291,UNKNOWN,RT 82 EAST OF PALEN RD (CR 31),1,0,0,0,1,0,0
UNKNOWN @ NY 032 / Smith Clove Rd,950939.1779653667,424511.2711164593,UNKNOWN,RT 32 @ SMITH CLOVE RD,1,0,0,0,1,0,0
UNKNOWN @ US 006 / Hartley Rd,880809.563740645,448838.8739116943,UNKNOWN,RT 6/17M @ HARTLEY RD&GATE SCHOOLHOUSE RD,1,0,0,0,1,0,0
UNKNOWN @ US 006 / N/A OR None,986040.6431643468,420597.2006023821,UNKNOWN,RT 6 (PIP) E/B APPROACHING BEAR MOUNTAIN CIRCLE,1,0,0,0,1,0,0
UNKNOWN @ South St / Liberty St,981354.3143128968,488290.5502231383,UNKNOWN,SOUTH ST @ LIBERTY ST,1,0,0,0,1,0,0
UNKNOWN @ NY 017M / South St,895585.7776581083,446919.8578890365,UNKNOWN,RT 17M @ SOUTH STREET / CONNECTOR RD,1,0,0,0,1,0,0
UNKNOWN @ US 202 / Hurd Ave,986405.1955859268,377259.4778258041,UNKNOWN,RT 202 @ HURD AVE AND BRIDGE ST.,1,0,0,0,1,0,0
UNKNOWN @ NY 017M / N/A OR None,931532.8980595388,424891.9115758149,UNKNOWN,RT 17M @SHOPRITE PLAZA,1,0,0,0,1,0,0
UNKNOWN @ US 009W / Union Ave,979441.9810422168,476478.5297693035,UNKNOWN,RT 9W @ UNION AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 017A / Colonial Ave,885912.4591830256,398317.885573178,UNKNOWN,RT 17A/94 @ COLONIAL AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 211 / Ballard Rd,885203.8499008912,473437.3710220548,UNKNOWN,RT 211 @ BALLARD & BLUMEL RD,1,0,0,0,1,0,0
UNKNOWN @ US 202 / N/A OR None,980928.2786143244,374565.8464399951,UNKNOWN,RT 202 EB near RM 1105 (W. OF ROACHE FIREHS),1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,951216.0,168354.0,STATEN ISLAND,,0,0,0,23,0,0,1
UNKNOWN @ NY 009D / Verplank Ave,990637.5039554052,490385.67424004,UNKNOWN,BEACON ARTERIAL @ VERPLANK AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 022 / N/A OR None,1099673.0341263688,554543.7880304131,UNKNOWN,RT 22 @ DOVER MIDDLE/HIGH SCHOOL,1,0,0,0,1,0,0
UNKNOWN @ I 087 NB / N/A OR None,1115661.851859928,1615390.0420119795,UNKNOWN,I87NB WEIGHT STATION,1,0,0,0,1,0,0
UNKNOWN @ NY 058 / NY 812,620098.5458370629,1501556.2262820452,UNKNOWN,Route 58 and 812,1,0,0,0,1,0,0
UNKNOWN @ NY 126 / Riverside Dr,559195.5553109697,1392788.263442154,UNKNOWN,RTE. 126 STATE ST. & RIVERSIDE DR.,1,0,0,0,1,0,0
UNKNOWN @ NY 208 / Main St,924394.5507715635,479807.7143104095,UNKNOWN,RTE 208 @ MAIN ST,1,0,0,0,1,0,0
UNKNOWN @ Yonkers Ave / Midland Ave,1020004.5790611376,278628.6354424764,UNKNOWN,YONKERS AVE (984E) @ RELOCATED MIDLAND AVE,1,0,0,0,1,0,0
UNKNOWN @ Mill St / Catherine St,1004833.511099786,560232.7581282095,UNKNOWN,POK WB ARTERIAL @ CATHERINE STREET,1,0,0,0,1,0,0
UNKNOWN @ NY 100A / NY 100B,1036769.5557059572,316961.221135997,UNKNOWN,RT 100A @ RT 100B & WEST HARTSDALE RD,1,0,0,0,1,0,0
UNKNOWN @ NY 094 / NY 208,938424.0044249154,459467.2488709273,UNKNOWN,RT 94 @ RT 208,1,0,0,0,1,0,0
UNKNOWN @ US 044 / N/A OR None,964530.6723185568,550589.2641740951,UNKNOWN,RT 44/55 EAST OF MILTON TURNPIKE (CR 10),1,0,0,0,1,0,0
UNKNOWN @ NY 052 / N/A OR None,951856.4136258524,500826.86527308734,UNKNOWN,RT 52 WEST OF ROCK CUT ROAD,1,0,0,0,1,0,0
UNKNOWN @ NY 303 / Snake Hill Rd,997692.073771039,341864.1515919544,UNKNOWN,RT 303 @ SNAKE HILL RD,1,0,0,0,1,0,0
UNKNOWN @ US 009W / Hickey St,1004683.042888758,315953.9622759209,UNKNOWN,RT 9W @ HICKEY ST,1,0,0,0,1,0,0
UNKNOWN @ US 009W / Highland Ave,1004540.636751152,315548.3553948423,UNKNOWN,RT 9W @ HIGHLAND AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 017A / NY 094,885752.2390091645,426890.9776488724,UNKNOWN,RT 17A @ RT 94 @ MEADOW AVE,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1020780.0,202805.0,QUEENS,,0,0,0,0,0,0,1
BROOKLYN @ Unknown Location,1003319.0,166569.0,BROOKLYN,,0,0,0,6,0,0,1
UNKNOWN @ US 009 / Harriman Rd,1021400.7814804958,316686.69734968647,UNKNOWN,RT 9 @ HARRIMAN RD & STATION RD,1,0,0,0,1,0,0
UNKNOWN @ NY 117 / Roaring Brook Rd,1052735.507280284,367998.98298259615,UNKNOWN,RT 117 @ ROARING BROOK RD,1,0,0,0,1,0,0
UNKNOWN @ NY 035 / NY 117,1070176.2035265432,400265.9496724058,UNKNOWN,RT 35 @ RT 117/WOODS BRIDGE RD,1,0,0,0,1,0,0
UNKNOWN @ Saw Mill River Pkwy / Executive Blvd,1020071.9519516428,292544.6862271742,UNKNOWN,SAW MILL RIVER PKWY @ EXECUTIVE BLVD,1,0,0,0,0,0,1
UNKNOWN @ NY 009H / Fish and Game Rd,1057410.3669968569,759638.6973026714,UNKNOWN,RT 9H @ FISH & GAME RD RM1059,1,0,0,0,1,0,0
UNKNOWN @ US 009 / Van Wyck Lake Rd,1014638.9668607018,492841.2471255063,UNKNOWN,RT 9 @ NORTHERLY DR OF THE DUTCHESS MALL @ VAN WYCK RD,1,0,0,0,1,0,0
UNKNOWN @ US 009 / Atlantic Ave,1051129.7898562024,772462.6752366528,UNKNOWN,RT 9 @ CR 20/ATLANTIC AVE.,1,0,0,0,1,0,0
UNKNOWN @ US 009 / CR 028,1066711.4289159134,835387.1606063722,UNKNOWN,RT 9 @ CR 28 ( HERRICK RD ),1,0,0,0,1,0,0
UNKNOWN @ NY 082 / Pooles Hill Rd,1083111.9299988442,686629.7188066747,UNKNOWN,RT 82 @ COUNTRY RD,1,0,0,0,1,0,0
UNKNOWN @ US 020 / NY 022,1147114.242027399,837771.4564493127,UNKNOWN,RT 20 @ RT 22,1,0,0,0,1,0,0
UNKNOWN @ US 009 / NY 023,1049604.7878606918,732850.6010230728,UNKNOWN,RT 9/9H @ RT 23/82,1,0,0,0,1,0,0
UNKNOWN @ US 009 / Albany Ave,1065799.6357359758,812289.4760063054,UNKNOWN,RT 9 @ ALBANY AVE & HUDSON AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 052 / Jackson St,1010209.4608973438,498071.0729530401,UNKNOWN,RT 52 @ JACKSON ST,1,0,0,0,1,0,0
UNKNOWN @ Riverdale Ave Art / Main St,1011976.8536943716,279718.0260305663,UNKNOWN,RIVERDALE AVE ART @ MAIN ST,1,0,0,0,1,0,0
UNKNOWN @ Riverdale Ave Art / Vark St,1011672.3060453858,277793.94390815,UNKNOWN,RIVERDALE AVE ART @ VARK ST,1,0,0,0,1,0,0
UNKNOWN @ US 009 / IBM Rd,1003816.5952010882,540968.3838220201,UNKNOWN,RT 9 @ IBM & KINGWOOD PARK ROADS,1,0,0,0,1,0,0
MANHATTAN @ Unknown Location,996300.0,224928.0,MANHATTAN,,0,0,0,9,0,0,1
MANHATTAN @ Unknown Location,983249.0,206082.0,MANHATTAN,,0,0,0,0,0,0,1
UNKNOWN @ NY 009D / De Lavergne Rd,1005940.1307188012,525024.737730174,UNKNOWN,RT 9D @ DE LAVERGNE RD,1,0,0,0,1,0,0
UNKNOWN @ NY 009A / Bleakley Ave,1001588.985864902,400422.2083354893,UNKNOWN,RT 9A (ALBANY POST RD) @ BLEAKLEY AVE,1,0,0,0,1,0,0
